creps0 0.000256294483112	 0.000989889657479	 0.000175139203493	-0.000234265999098	 0.000248793132143	 0.000033836764392	-0.000506882202387	-0.000648077658551	-0.000746015187711	-0.000536048465610	-0.000641753016935	-0.000094641135070	-0.000379442665762	 0.000669743027645	 0.000546442240161	 0.000463514296435	 0.000748967131033	 0.000649082510350	 0.000891493654499	 0.000781477860369	 0.000507104754083	 0.000424556002901	 0.000358556729033	 0.000294164031073	 0.000082763806831	 0.000012528887012
creps1wk 0.306397039956489	 0.288091146380441	 0.232727428635900	 0.169026755334677	 0.120462957625942	 0.089042754696065	 0.057647777793602	 0.024019164864467	-0.000369195071698	-0.020837843351917	-0.042750541402985	-0.065483827972585	-0.083228689727876	-0.097097851775389	-0.108437075366949	-0.115276909936472	-0.122491497181367	-0.129587223615958	-0.136975445101773	-0.144084703534574	-0.150240845024043	-0.155147984174131	-0.159317509956736	-0.163200526597099	-0.167896039663109	-0.172434854695775
creps2wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.168495391029161	 0.145913049173425	 0.124341785365225	 0.099928478364113	 0.072513805972190	 0.049333641355042	 0.029366223635845	 0.010272341968713	-0.002429830733734	-0.015653002980386	-0.029142668283206	-0.043011520784789	-0.056435792706991	-0.068305752617148	-0.078244931435342	-0.086523686989350	-0.094385888788577	-0.103518690219511	-0.112429280883414
creps3wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025301985	 0.173228432850693	 0.155058998086745	 0.142040129957676	 0.128345736748047	 0.113429510066353	 0.097799417064134	 0.081815968063328	 0.066474909008825	 0.051828050285324	 0.039634666634363	 0.027800183653408	 0.014181665958872	 0.000826421191236
creps4wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025301985	 0.173228432850693	 0.172861475501348	 0.174162291728357	 0.175051530893505	 0.176294417380823	 0.177044577302916	 0.177328387707643	 0.178937670009939	 0.165928338487259	 0.155015447921281	 0.144103157790042	 0.131210281933942	 0.118278185240528
dreps 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025302320	 0.173228432850693	 0.172861475501348	 0.174162291728357	 0.175051530893505	 0.176294417378782	 0.177044577301233	 0.177328387706111	 0.178937670008707	 0.181667185267208	 0.183449161150554	 0.185536044762729	 0.187130871270542	 0.188224288408949
ereps0 0.008572094136367	 0.007630509888574	 0.006939626516760	 0.007686265734313	 0.007402225419590	 0.007382232816679	 0.007709716558967	 0.007590371570832	 0.007526321937519	 0.007355610496237	 0.007561473711367	 0.007750181735546	 0.007303558934090	 0.007675755910189	 0.007873415537697	 0.008175168670800	 0.008475913206232	 0.008588034142420	 0.008906239580374	 0.009299785326104	 0.009224569671136	 0.009008099212073	 0.009361727886094	 0.009462779049657	 0.009921857150088	 0.010005905977624
ereps1wk 0.299997722620678	 0.287878342470001	 0.247994627882430	 0.201668750475761	 0.171298222515491	 0.156033065833641	 0.140521479679876	 0.134326055103736	 0.129218697059529	 0.126274526955799	 0.121617378257135	 0.118160075840990	 0.116315985931914	 0.115626301267921	 0.116081443300592	 0.119050668167720	 0.121383731792872	 0.123929795913354	 0.126202032581243	 0.128437445247207	 0.130497140509346	 0.132995414593670	 0.135472069507919	 0.137845345488691	 0.139261633075514	 0.140176940714281
ereps2wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.174633881268472	 0.159365106542084	 0.147709703371471	 0.133548630161056	 0.116710591439329	 0.104525612289686	 0.095587251435323	 0.097841625740434	 0.101522098902865	 0.104403712680639	 0.107019542876628	 0.108803289351530	 0.110453017694731	 0.112110352973146	 0.114094050356448	 0.116758025996172	 0.119016682877524	 0.119951829417239	 0.120459300834130
ereps3wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025302320	 0.173228432850693	 0.159538246203250	 0.151646377596323	 0.144234608175791	 0.136449038048351	 0.128252147013677	 0.120689784046591	 0.113976428016304	 0.116408346086948	 0.118369920415330	 0.119972470545910	 0.120024819547205	 0.119685220409412
ereps4wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025301985	 0.173228432850693	 0.172861475501348	 0.174162291728357	 0.175051530893505	 0.176294417380823	 0.177044577302916	 0.177328387707643	 0.178937670009939	 0.168236473903053	 0.160057865539881	 0.152655093680820	 0.144094336409985	 0.136183208563588
rreps0 0.004739488061533	 0.006298288244829	 0.006292884901431	 0.007474253231642	 0.007692243870366	 0.008162882644844	 0.008667115889784	 0.009006835277444	 0.009248061959100	 0.009561840504976	 0.009736476733766	 0.009866032237475	 0.009664234312751	 0.009651021669375	 0.009686283582816	 0.009546115823186	 0.009418523252848	 0.009355761700868	 0.009018366913306	 0.008861082065495	 0.008633805688244	 0.008276805060459	 0.007927760727542	 0.007787391866882	 0.007459975191266	 0.007164084639137
rreps0d0 0.001120843782923	 0.000190613182634	 0.000602742170770	 0.000184811659276	-0.000049028880543	-0.000419857653491	-0.000523790197572	 0.000023657423486	-0.000072805866176	-0.000152845202193	-0.000237352073074	-0.000322866342688	 0.000230550130119	 0.000150004449688	 0.000034114086830	-0.000013549848016	 0.000443986090023	 0.000556648792372	 0.000478224268208	 0.000403712136961	 0.000337987151712	 0.000069566629723	 0.000028336939089	-0.000011100221159	 0.000105394661666	 0.000054860497652
rreps0d1wk 0.306391838213941	 0.288109123299019	 0.232750190875191	 0.169095555491459	 0.120553313231343	 0.089119456711477	 0.057711315714146	 0.023878786434661	-0.000506890369577	-0.020957635818033	-0.042877789348431	-0.065645943105457	-0.083393726403827	-0.097248963644664	-0.108583616013843	-0.115417894232990	-0.122640996607028	-0.129719181589252	-0.137092780482913	-0.144209835226559	-0.150351596164422	-0.155249430959959	-0.159421860955237	-0.163291224524430	-0.167999094054729	-0.172540588009002
rreps0d2wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.168390316339789	 0.145933747646105	 0.124996888481598	 0.100860093114709	 0.073635636745102	 0.050412072367975	 0.030396797280088	 0.011272150657075	-0.001474807217550	-0.014734754055003	-0.028336241724045	-0.042329591798371	-0.055801732360951	-0.067739828246592	-0.077715799165192	-0.086041389964264	-0.093949794283243	-0.103147242218851	-0.112135956191676
rreps0d3wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025301985	 0.173228432850693	 0.155020083426607	 0.142053324022712	 0.128436347916324	 0.113324818517166	 0.097286868485738	 0.080603518278758	 0.064676041014623	 0.049731638410800	 0.037364324904849	 0.025364452883388	 0.011679936813869	-0.001773873886627
rreps0d4wk 0.304788613253794	 0.298067147923594	 0.264269878001133	 0.228299102696655	 0.207729284002072	 0.201516303503827	 0.196466210378728	 0.190528977835885	 0.187467683778025	 0.186057526377984	 0.182885367628628	 0.176859632466220	 0.173830025301985	 0.173228432850693	 0.172861475501348	 0.174162291728357	 0.175051530893505	 0.176294417380823	 0.177044577302916	 0.177328387707643	 0.178937670009939	 0.165949228219941	 0.155007737500662	 0.144036123230431	 0.130790834997557	 0.117234233803504
rreps1wk 0.301946938963312	 0.287098599879764	 0.237413318380943	 0.175665357106577	 0.127204046737406	 0.095083181772798	 0.063017370566810	 0.028986931973530	 0.004445066261904	-0.016097278425040	-0.038182620794494	-0.061103114201614	-0.078997898415326	-0.092957078605650	-0.104335172435978	-0.111202529717028	-0.118416541472754	-0.125559245802761	-0.132975543999180	-0.140085902206268	-0.146192643884757	-0.151028905443877	-0.155100626455050	-0.158918980393550	-0.163493410665347	-0.167863591129483
